not_para	not_key	1 Corinthians	6	2	Or do you not know that the Lord's people will judge the world? And if you are to judge the <span class="unique_phrase">world</span>, <span class="unique_phrase">are</span> you <span class="unique_phrase">not <span class="unique_chapter">competent</span> to judge <span class="unique_chapter"><span class="unique_word">trivial cases</span></span></span>?
not_para	not_key	1 Corinthians	6	3	Do you not know that <span class="unique_chapter">we</span> will <span class="unique_phrase">judge <span class="unique_chapter">angels</span></span>? <span class="unique_phrase"><span class="unique_chapter">How</span></span> <span class="unique_chapter">much</span> <span class="unique_phrase"><span class="unique_chapter">more</span> the</span> <span class="unique_chapter">things</span> of this life!
not_para	not_key	1 Corinthians	6	4	Therefore, if you <span class="unique_phrase">have <span class="unique_chapter"><span class="unique_word">disputes</span> about such matters</span></span>, <span class="unique_phrase">do you <span class="unique_chapter">ask</span> for a <span class="unique_chapter"><span class="unique_word">ruling</span></span> from <span class="unique_chapter">those <span class="unique_word">whose</span> way</span></span> of life <span class="unique_phrase">is <span class="unique_chapter"><span class="unique_word">scorned</span></span> in</span> the <span class="unique_chapter">church</span>?
not_para	not_key	1 Corinthians	6	5	I say this to <span class="unique_chapter">shame</span> <span class="unique_phrase">you</span>. <span class="unique_phrase">Is it <span class="unique_chapter">possible</span> that</span> <span class="unique_chapter">there</span> <span class="unique_phrase">is <span class="unique_chapter">nobody</span> among you <span class="unique_chapter">wise enough</span> to judge a dispute <span class="unique_chapter">between believers</span></span>?
not_para	not_key	1 Corinthians	6	6	<span class="unique_phrase">But instead</span>, <span class="unique_phrase">one <span class="unique_chapter">brother takes</span> another to <span class="unique_chapter">court</span></span>-<span class="unique_phrase">and</span> this <span class="unique_phrase">in <span class="unique_chapter"><span class="unique_word">front</span></span> of</span> <span class="unique_chapter">unbelievers</span>!
not_para	key	1 Corinthians	6	7	The <span class="unique_phrase"><span class="unique_chapter">very fact</span> that</span> you <span class="unique_phrase">have <span class="unique_chapter"><span class="unique_word">lawsuits</span></span> among you <span class="unique_chapter">means</span> you</span> have <span class="unique_phrase"><span class="unique_chapter">been <span class="unique_word">completely defeated</span> already</span></span>. <span class="unique_phrase">Why</span> not rather <span class="unique_phrase">be <span class="unique_chapter">wronged</span></span>? <span class="unique_phrase">Why</span> not rather <span class="unique_phrase">be <span class="unique_chapter"><span class="unique_word">cheated</span></span></span>?
not_para	not_key	1 Corinthians	6	8	Instead, you <span class="unique_phrase"><span class="unique_chapter">yourselves <span class="unique_word">cheat</span></span> and do <span class="unique_chapter">wrong</span></span>, <span class="unique_phrase">and</span> you do this to <span class="unique_phrase">your <span class="unique_chapter">brothers</span></span> and <span class="unique_chapter">sisters</span>.
not_para	not_key	1 Corinthians	6	9	Or do you not know <span class="unique_phrase">that <span class="unique_chapter"><span class="unique_word">wrongdoers</span></span> will not inherit</span> the kingdom of <span class="unique_phrase">God</span>? <span class="unique_phrase">Do</span> not <span class="unique_phrase">be <span class="unique_chapter">deceived</span></span>: <span class="unique_phrase"><span class="unique_chapter">Neither</span> the sexually <span class="unique_chapter">immoral</span> nor <span class="unique_chapter">idolaters</span> nor <span class="unique_chapter"><span class="unique_word">adulterers</span></span> nor men who have <span class="unique_chapter"><span class="unique_word">sex</span></span> with men</span>
not_para	not_key	1 Corinthians	6	10	<span class="unique_phrase">nor <span class="unique_chapter"><span class="unique_word">thieves</span></span> nor</span> the <span class="unique_phrase"><span class="unique_chapter">greedy</span> nor <span class="unique_chapter"><span class="unique_word">drunkards</span></span> nor <span class="unique_chapter"><span class="unique_word">slanderers</span></span> nor <span class="unique_chapter">swindlers</span> will inherit</span> the kingdom of God.
not_para	not_key	1 Corinthians	6	11	And that is <span class="unique_phrase"><span class="unique_chapter">what some</span></span> of you <span class="unique_phrase">were</span>. <span class="unique_phrase">But</span> you <span class="unique_phrase">were <span class="unique_chapter"><span class="unique_word">washed</span></span></span>, <span class="unique_phrase">you were <span class="unique_chapter">sanctified</span></span>, <span class="unique_phrase">you were <span class="unique_chapter"><span class="unique_word">justified</span></span> in</span> the <span class="unique_chapter">name</span> of the Lord <span class="unique_chapter">Jesus</span> Christ <span class="unique_phrase">and by</span> the Spirit of <span class="unique_phrase"><span class="unique_chapter">our</span> God</span>.
para	not_key	1 Corinthians	6	12	"I have the right to do anything," you say-but not <span class="unique_chapter">everything</span> is <span class="unique_chapter">beneficial</span>. "I have the right to do anything"-but I will not <span class="unique_phrase">be <span class="unique_chapter"><span class="unique_word">mastered</span></span> by anything</span>.
not_para	not_key	1 Corinthians	6	13	You <span class="unique_phrase">say</span>, "<span class="unique_phrase">Food</span> for the <span class="unique_phrase">stomach and</span> the <span class="unique_phrase">stomach for</span> food, <span class="unique_phrase">and God</span> will <span class="unique_phrase"><span class="unique_chapter">destroy</span> them <span class="unique_chapter">both</span></span>." <span class="unique_phrase">The body</span>, <span class="unique_phrase"><span class="unique_chapter">however</span></span>, is <span class="unique_phrase">not <span class="unique_chapter"><span class="unique_word">meant</span></span> for sexual immorality but</span> for the Lord, and the <span class="unique_phrase">Lord for</span> the body.
not_para	key	1 Corinthians	6	14	By <span class="unique_phrase"><span class="unique_chapter">his power</span> God <span class="unique_chapter">raised</span></span> the <span class="unique_phrase">Lord from</span> the <span class="unique_phrase"><span class="unique_chapter">dead</span></span>, <span class="unique_phrase">and</span> he <span class="unique_phrase">will <span class="unique_chapter">raise us also</span></span>.
not_para	not_key	1 Corinthians	6	15	Do you not know that your bodies <span class="unique_phrase">are members</span> of <span class="unique_phrase">Christ himself</span>? <span class="unique_phrase"><span class="unique_chapter">Shall</span> I <span class="unique_chapter">then</span> take the members</span> of Christ <span class="unique_phrase">and <span class="unique_chapter"><span class="unique_word">unite</span></span> them</span> with a <span class="unique_phrase">prostitute</span>? <span class="unique_phrase"><span class="unique_chapter">Never</span></span>!
not_para	not_key	1 Corinthians	6	16	Do you not know that he <span class="unique_phrase">who <span class="unique_chapter"><span class="unique_word">unites</span></span> himself with</span> a <span class="unique_phrase">prostitute is</span> one with <span class="unique_phrase"><span class="unique_chapter">her</span> in body</span>? <span class="unique_phrase">For</span> it is <span class="unique_phrase"><span class="unique_chapter">said</span></span>, "<span class="unique_phrase">The <span class="unique_chapter">two</span> will <span class="unique_chapter">become</span> one <span class="unique_chapter">flesh</span></span>."
not_para	not_key	1 Corinthians	6	17	But <span class="unique_phrase">whoever is <span class="unique_chapter">united</span> with</span> the Lord is one with <span class="unique_chapter">him</span> in spirit.
not_para	not_key	1 Corinthians	6	18	<span class="unique_chapter">Flee</span> <span class="unique_phrase">from sexual immorality</span>. <span class="unique_phrase"><span class="unique_chapter">All other</span> sins a <span class="unique_chapter">person <span class="unique_word">commits</span></span> are <span class="unique_chapter">outside</span></span> the body, but <span class="unique_phrase">whoever sins sexually</span>, <span class="unique_phrase">sins <span class="unique_chapter">against their</span></span> own body.
not_para	key	1 Corinthians	6	19	Do you not know that your bodies <span class="unique_phrase">are <span class="unique_chapter"><span class="unique_word">temples</span></span> of</span> the <span class="unique_chapter">Holy</span> Spirit, who is in you, <span class="unique_chapter">whom</span> you have <span class="unique_chapter">received</span> from <span class="unique_phrase">God</span>? <span class="unique_phrase">You</span> are not your own;
not_para	key	1 Corinthians	6	20	you were <span class="unique_chapter">bought at</span> a <span class="unique_phrase"><span class="unique_chapter">price</span></span>. <span class="unique_phrase">Therefore <span class="unique_chapter">honor</span> God</span> with your bodies.
para	not_key	1 Corinthians	7	1	<span class="unique_phrase">Now for the <span class="unique_chapter">matters</span> you <span class="unique_chapter">wrote</span> about</span>: "<span class="unique_phrase">It</span> is good for a <span class="unique_phrase">man not</span> to have sexual relations with a woman."
not_para	not_key	1 Corinthians	7	2	But <span class="unique_phrase"><span class="unique_chapter">since</span> sexual <span class="unique_chapter">immorality</span> is <span class="unique_chapter"><span class="unique_word">occurring</span></span></span>, <span class="unique_phrase">each man should</span> have sexual relations with his <span class="unique_phrase">own wife</span>, and <span class="unique_phrase">each woman with</span> her <span class="unique_phrase">own husband</span>.
not_para	not_key	1 Corinthians	7	3	The <span class="unique_phrase">husband should <span class="unique_chapter"><span class="unique_word">fulfill</span></span> his <span class="unique_chapter"><span class="unique_word">marital duty</span></span> to</span> his wife, <span class="unique_phrase">and <span class="unique_chapter">likewise</span> the wife to</span> her husband.
not_para	not_key	1 Corinthians	7	4	The <span class="unique_phrase">wife does</span> not have authority over her own body but yields it to her <span class="unique_phrase">husband</span>. <span class="unique_phrase">In</span> the <span class="unique_chapter">same</span> way, the <span class="unique_phrase">husband does</span> not have authority over his own body but yields it to his wife.
not_para	not_key	1 Corinthians	7	5	Do <span class="unique_phrase">not <span class="unique_chapter">deprive</span> each <span class="unique_chapter">other except perhaps</span> by <span class="unique_chapter"><span class="unique_word">mutual consent</span></span> and</span> for a <span class="unique_phrase">time</span>, <span class="unique_phrase">so</span> that you <span class="unique_phrase">may <span class="unique_chapter"><span class="unique_word">devote</span> yourselves</span> to <span class="unique_chapter">prayer</span></span>. <span class="unique_phrase">Then <span class="unique_chapter">come together again</span></span> so that <span class="unique_phrase"><span class="unique_chapter">Satan</span> will not <span class="unique_chapter"><span class="unique_word">tempt</span></span> you</span> because of <span class="unique_phrase">your <span class="unique_chapter">lack</span> of <span class="unique_chapter">self</span></span>-<span class="unique_phrase">control</span>.
not_para	not_key	1 Corinthians	7	6	I say <span class="unique_phrase">this as a <span class="unique_chapter"><span class="unique_word">concession</span></span></span>, <span class="unique_phrase">not</span> as <span class="unique_phrase">a command</span>.
not_para	key	1 Corinthians	7	7	I <span class="unique_chapter">wish</span> that all of you were as I <span class="unique_phrase">am</span>. <span class="unique_phrase">But</span> each of you <span class="unique_phrase">has your own gift from God</span>; <span class="unique_phrase">one has this gift</span>, <span class="unique_phrase"><span class="unique_chapter">another</span> has that</span>.
not_para	not_key	1 Corinthians	7	8	Now to <span class="unique_phrase">the unmarried and the <span class="unique_chapter"><span class="unique_word">widows</span></span> I say</span>: <span class="unique_phrase">It</span> is good for them <span class="unique_phrase">to <span class="unique_chapter">stay</span> unmarried</span>, <span class="unique_phrase">as</span> I do.
not_para	not_key	1 Corinthians	7	9	But if they <span class="unique_phrase"><span class="unique_chapter">cannot</span> control <span class="unique_chapter">themselves</span></span>, they <span class="unique_phrase">should marry</span>, <span class="unique_phrase">for</span> it <span class="unique_phrase">is better to marry <span class="unique_chapter">than</span> to <span class="unique_chapter">burn</span> with <span class="unique_chapter"><span class="unique_word">passion</span></span></span>.
not_para	key	1 Corinthians	7	10	To <span class="unique_phrase">the married I give this command</span> (<span class="unique_phrase">not</span> I, but the <span class="unique_phrase">Lord</span>): <span class="unique_phrase">A wife must not <span class="unique_chapter">separate</span> from her</span> husband.
not_para	key	1 Corinthians	7	11	But if <span class="unique_phrase">she does</span>, <span class="unique_phrase">she must remain unmarried or <span class="unique_chapter">else</span> be</span> <span class="unique_chapter">reconciled</span> to her <span class="unique_phrase">husband</span>. <span class="unique_phrase">And</span> a <span class="unique_phrase">husband must</span> not <span class="unique_phrase">divorce his</span> wife.
not_para	not_key	1 Corinthians	7	12	To <span class="unique_phrase">the <span class="unique_chapter">rest</span> I</span> say this (I, not the <span class="unique_phrase">Lord</span>): <span class="unique_phrase">If <span class="unique_chapter">any</span> brother has</span> a <span class="unique_phrase">wife who</span> is not a believer <span class="unique_phrase">and she</span> is willing to live with him, he must not <span class="unique_phrase">divorce her</span>.
not_para	not_key	1 Corinthians	7	13	And if a woman has a <span class="unique_phrase">husband who</span> is not a believer and he is willing to live with <span class="unique_phrase">her</span>, <span class="unique_phrase">she</span> must not <span class="unique_phrase">divorce him</span>.
not_para	not_key	1 Corinthians	7	14	For the <span class="unique_phrase">unbelieving husband has</span> been sanctified through his wife, and the <span class="unique_phrase">unbelieving wife has</span> been sanctified <span class="unique_phrase">through her <span class="unique_chapter">believing</span> husband</span>. <span class="unique_phrase"><span class="unique_chapter">Otherwise</span> your <span class="unique_chapter">children</span> would be <span class="unique_chapter">unclean</span></span>, <span class="unique_phrase">but</span> as it <span class="unique_phrase">is</span>, <span class="unique_phrase">they are <span class="unique_chapter">holy</span></span>.
not_para	not_key	1 Corinthians	7	15	But if <span class="unique_phrase">the <span class="unique_chapter">unbeliever leaves</span></span>, <span class="unique_phrase">let</span> it <span class="unique_phrase">be so</span>. <span class="unique_phrase">The</span> brother or <span class="unique_phrase">the <span class="unique_chapter">sister</span> is not bound in such <span class="unique_chapter"><span class="unique_word">circumstances</span></span></span>; <span class="unique_phrase">God</span> has <span class="unique_phrase">called <span class="unique_chapter">us</span></span> to live in <span class="unique_chapter">peace</span>.
not_para	not_key	1 Corinthians	7	16	How do you <span class="unique_phrase">know</span>, <span class="unique_phrase">wife</span>, <span class="unique_phrase">whether</span> you will save <span class="unique_phrase">your husband</span>? <span class="unique_phrase">Or</span>, <span class="unique_phrase">how</span> do you <span class="unique_phrase">know</span>, <span class="unique_phrase">husband</span>, <span class="unique_phrase">whether</span> you will save <span class="unique_phrase">your wife</span>?
para	not_key	1 Corinthians	7	17	<span class="unique_phrase"><span class="unique_chapter">Nevertheless</span></span>, <span class="unique_phrase">each</span> person should live as a <span class="unique_phrase">believer in <span class="unique_chapter">whatever</span> situation the</span> Lord has <span class="unique_chapter">assigned</span> to them, <span class="unique_chapter">just</span> as God has called <span class="unique_phrase">them</span>. <span class="unique_phrase">This</span> is <span class="unique_phrase">the <span class="unique_chapter"><span class="unique_word">rule</span></span> I <span class="unique_chapter">lay down</span> in</span> all the <span class="unique_chapter">churches</span>.
not_para	not_key	1 Corinthians	7	18	Was a <span class="unique_phrase">man <span class="unique_chapter">already</span> circumcised when</span> he was called? He should not <span class="unique_phrase">become uncircumcised</span>. <span class="unique_phrase">Was</span> a <span class="unique_phrase">man uncircumcised when</span> he was called? He should not <span class="unique_phrase">be circumcised</span>.
not_para	key	1 Corinthians	7	19	<span class="unique_phrase"><span class="unique_chapter"><span class="unique_word">Circumcision</span></span> is</span> nothing <span class="unique_phrase">and <span class="unique_chapter"><span class="unique_word">uncircumcision</span></span> is nothing</span>. <span class="unique_phrase"><span class="unique_chapter">Keeping God's <span class="unique_word">commands</span></span> is what <span class="unique_chapter"><span class="unique_word">counts</span></span></span>.
not_para	not_key	1 Corinthians	7	20	Each person should remain in the situation they were in when God called them.
not_para	key	1 Corinthians	7	21	Were you a slave when you were <span class="unique_phrase">called</span>? <span class="unique_phrase"><span class="unique_chapter">Don't</span> let it <span class="unique_chapter">trouble</span> you</span>-<span class="unique_phrase"><span class="unique_chapter">although</span> if</span> you <span class="unique_phrase">can <span class="unique_chapter">gain</span> your <span class="unique_chapter">freedom</span></span>, <span class="unique_phrase">do</span> so.
not_para	key	1 Corinthians	7	22	For the one who was a slave when called <span class="unique_phrase">to <span class="unique_chapter">faith</span></span> in the Lord is the <span class="unique_phrase">Lord's <span class="unique_chapter"><span class="unique_word">freed</span></span> person</span>; <span class="unique_phrase"><span class="unique_chapter"><span class="unique_word">similarly</span></span></span>, <span class="unique_phrase">the</span> one who <span class="unique_phrase">was free when called is <span class="unique_chapter">Christ's</span> slave</span>.
not_para	key	1 Corinthians	7	23	You were <span class="unique_chapter">bought at</span> a <span class="unique_phrase"><span class="unique_chapter">price</span></span>; <span class="unique_phrase">do</span> not <span class="unique_phrase">become <span class="unique_chapter"><span class="unique_word">slaves</span></span> of</span> <span class="unique_chapter">human beings</span>.
not_para	not_key	1 Corinthians	7	24	Brothers and <span class="unique_phrase">sisters</span>, <span class="unique_phrase">each person</span>, <span class="unique_phrase">as <span class="unique_chapter"><span class="unique_word">responsible</span></span> to God</span>, <span class="unique_phrase">should</span> remain in the situation they were in when God called them.
para	not_key	1 Corinthians	7	25	Now <span class="unique_phrase">about <span class="unique_chapter"><span class="unique_word">virgins</span></span></span>: <span class="unique_phrase">I</span> have <span class="unique_phrase">no command from</span> the Lord, but I <span class="unique_phrase">give a judgment as</span> one <span class="unique_phrase">who by</span> the <span class="unique_phrase">Lord's <span class="unique_chapter">mercy</span> is <span class="unique_chapter"><span class="unique_word">trustworthy</span></span></span>.
not_para	not_key	1 Corinthians	7	26	Because of the <span class="unique_phrase">present <span class="unique_chapter"><span class="unique_word">crisis</span></span></span>, <span class="unique_phrase">I</span> think that it is good for a <span class="unique_phrase">man to remain as</span> he is.
not_para	not_key	1 Corinthians	7	27	Are <span class="unique_phrase">you <span class="unique_chapter"><span class="unique_word">pledged</span></span> to</span> a <span class="unique_phrase">woman</span>? <span class="unique_phrase">Do not <span class="unique_chapter">seek</span> to be <span class="unique_chapter"><span class="unique_word">released</span></span></span>. <span class="unique_phrase">Are</span> you free from such <span class="unique_phrase">a <span class="unique_chapter"><span class="unique_word">commitment</span></span></span>? <span class="unique_phrase">Do</span> not <span class="unique_chapter">look</span> for a wife.
not_para	not_key	1 Corinthians	7	28	But if you <span class="unique_phrase">do marry</span>, <span class="unique_phrase">you</span> have not <span class="unique_phrase">sinned</span>; <span class="unique_phrase">and</span> if <span class="unique_phrase">a virgin marries</span>, <span class="unique_phrase">she has</span> not <span class="unique_phrase">sinned</span>. <span class="unique_phrase">But those who marry will <span class="unique_chapter">face many troubles</span> in</span> this <span class="unique_chapter">life</span>, and I <span class="unique_chapter">want</span> to <span class="unique_chapter">spare</span> you this.
not_para	not_key	1 Corinthians	7	29	What I <span class="unique_phrase"><span class="unique_chapter">mean</span></span>, <span class="unique_phrase">brothers</span> and <span class="unique_phrase">sisters</span>, <span class="unique_phrase">is</span> that the <span class="unique_phrase">time is <span class="unique_chapter"><span class="unique_word">short</span></span></span>. <span class="unique_phrase">From</span> now <span class="unique_phrase"><span class="unique_chapter">on</span> those</span> who <span class="unique_phrase">have <span class="unique_chapter"><span class="unique_word">wives</span></span> should</span> live as if they do not;
not_para	not_key	1 Corinthians	7	30	those <span class="unique_phrase">who <span class="unique_chapter"><span class="unique_word">mourn</span></span></span>, <span class="unique_phrase">as</span> if they <span class="unique_chapter">did</span> not; those who <span class="unique_phrase">are <span class="unique_chapter">happy</span></span>, <span class="unique_phrase">as</span> if they were not; those <span class="unique_phrase">who <span class="unique_chapter"><span class="unique_word">buy</span> something</span></span>, <span class="unique_phrase">as</span> if <span class="unique_phrase">it were not <span class="unique_chapter"><span class="unique_word">theirs</span></span> to</span> <span class="unique_chapter">keep</span>;
not_para	not_key	1 Corinthians	7	31	those <span class="unique_phrase">who <span class="unique_chapter">use</span> the</span> <span class="unique_chapter">things</span> of the <span class="unique_phrase">world</span>, <span class="unique_phrase">as</span> if <span class="unique_phrase">not <span class="unique_chapter"><span class="unique_word">engrossed</span></span> in them</span>. <span class="unique_phrase">For</span> this <span class="unique_phrase">world in <span class="unique_chapter">its</span> present <span class="unique_chapter">form</span> is <span class="unique_chapter">passing</span></span> <span class="unique_chapter">away</span>.
not_para	not_key	1 Corinthians	7	32	I would <span class="unique_phrase"><span class="unique_chapter">like</span> you</span> to <span class="unique_phrase">be free from <span class="unique_chapter">concern</span></span>. <span class="unique_phrase">An unmarried man</span> is concerned about the Lord's <span class="unique_phrase">affairs</span>-<span class="unique_phrase">how</span> he can <span class="unique_phrase">please the</span> Lord.
not_para	not_key	1 Corinthians	7	33	But a <span class="unique_phrase">married man</span> is concerned about the affairs of this world-how he can <span class="unique_phrase">please his</span> wife-
not_para	not_key	1 Corinthians	7	34	and <span class="unique_phrase">his <span class="unique_chapter"><span class="unique_word">interests</span></span> are <span class="unique_chapter">divided</span></span>. <span class="unique_phrase">An unmarried woman or virgin is</span> concerned about the Lord's <span class="unique_phrase">affairs</span>: <span class="unique_phrase">Her <span class="unique_chapter"><span class="unique_word">aim</span></span> is</span> to <span class="unique_phrase">be <span class="unique_chapter">devoted</span></span> to the Lord in <span class="unique_phrase"><span class="unique_chapter">both</span> body</span> and <span class="unique_phrase">spirit</span>. <span class="unique_phrase">But</span> a <span class="unique_phrase">married woman</span> is concerned about the affairs of this world-<span class="unique_phrase">how she can please her</span> husband.
not_para	not_key	1 Corinthians	7	35	I <span class="unique_phrase">am <span class="unique_chapter">saying</span> this</span> for your own <span class="unique_phrase">good</span>, <span class="unique_phrase">not to <span class="unique_chapter"><span class="unique_word">restrict</span></span> you</span>, but that you <span class="unique_phrase">may live</span> in <span class="unique_phrase">a right way in <span class="unique_chapter"><span class="unique_word">undivided</span> devotion</span></span> to the Lord.
not_para	not_key	1 Corinthians	7	36	If anyone <span class="unique_phrase">is <span class="unique_chapter"><span class="unique_word">worried</span></span> that he <span class="unique_chapter">might</span></span> not <span class="unique_phrase">be <span class="unique_chapter">acting <span class="unique_word">honorably</span> toward</span> the virgin he is <span class="unique_chapter"><span class="unique_word">engaged</span></span> to</span>, <span class="unique_phrase">and</span> if <span class="unique_phrase">his <span class="unique_chapter"><span class="unique_word">passions</span></span> are too <span class="unique_chapter">strong</span></span> and <span class="unique_phrase">he <span class="unique_chapter"><span class="unique_word">feels</span></span> he <span class="unique_chapter">ought</span></span> to <span class="unique_phrase">marry</span>, <span class="unique_phrase">he should do as he <span class="unique_chapter">wants</span></span>. <span class="unique_phrase">He</span> is <span class="unique_phrase">not <span class="unique_chapter">sinning</span></span>. <span class="unique_phrase">They should <span class="unique_chapter">get</span> married</span>.
not_para	not_key	1 Corinthians	7	37	But the man who <span class="unique_phrase">has <span class="unique_chapter"><span class="unique_word">settled</span></span> the <span class="unique_chapter">matter</span> in his own mind</span>, <span class="unique_phrase">who is <span class="unique_chapter">under</span> no <span class="unique_chapter">compulsion</span> but has control over</span> his <span class="unique_phrase">own will</span>, <span class="unique_phrase">and</span> who has <span class="unique_chapter">made</span> <span class="unique_phrase"><span class="unique_chapter">up</span> his mind not</span> to <span class="unique_phrase">marry the virgin</span>-<span class="unique_phrase">this man <span class="unique_chapter">also</span> does</span> the <span class="unique_phrase">right <span class="unique_chapter">thing</span></span>.
not_para	not_key	1 Corinthians	7	38	So then, he <span class="unique_phrase">who marries the virgin does right</span>, <span class="unique_phrase">but</span> he <span class="unique_phrase">who does not marry her does better</span>.
not_para	not_key	1 Corinthians	7	39	A woman <span class="unique_phrase">is bound to</span> her <span class="unique_phrase">husband as</span> <span class="unique_chapter">long</span> as he <span class="unique_phrase"><span class="unique_chapter">lives</span></span>. <span class="unique_phrase">But if her husband <span class="unique_chapter">dies</span></span>, <span class="unique_phrase">she is free to marry anyone she <span class="unique_chapter"><span class="unique_word">wishes</span></span></span>, <span class="unique_phrase">but</span> he <span class="unique_phrase">must <span class="unique_chapter">belong</span></span> to the Lord.
not_para	not_key	1 Corinthians	7	40	In <span class="unique_chapter">my</span> <span class="unique_phrase">judgment</span>, <span class="unique_phrase">she is <span class="unique_chapter"><span class="unique_word">happier</span></span> if she <span class="unique_chapter"><span class="unique_word">stays</span></span> as she is</span>-<span class="unique_phrase">and</span> I think that I <span class="unique_phrase">too have</span> the Spirit of God.
para	key	1 Corinthians	8	1	<span class="unique_chapter">Now</span> <span class="unique_phrase">about food</span> sacrificed to idols: We know that "We <span class="unique_phrase">all <span class="unique_chapter">possess</span> knowledge</span>." <span class="unique_phrase">But knowledge <span class="unique_chapter"><span class="unique_word">puffs</span></span> up <span class="unique_chapter">while love builds</span> up</span>.
not_para	key	1 Corinthians	8	2	<span class="unique_chapter">Those who</span> <span class="unique_phrase">think they know <span class="unique_chapter">something</span> do</span> not <span class="unique_phrase">yet know as they <span class="unique_chapter">ought</span></span> to know.
not_para	key	1 Corinthians	8	3	But <span class="unique_phrase"><span class="unique_chapter">whoever loves</span> God is <span class="unique_chapter">known</span> by God</span>.
not_para	not_key	1 Corinthians	8	4	So <span class="unique_phrase"><span class="unique_chapter">then</span></span>, <span class="unique_phrase">about eating food</span> sacrificed to idols: We know <span class="unique_phrase">that</span> "<span class="unique_phrase">An</span> <span class="unique_chapter">idol</span> is <span class="unique_phrase"><span class="unique_chapter">nothing at</span></span> all in the <span class="unique_chapter">world</span>" and that "There is <span class="unique_phrase">no God</span> but one."
not_para	not_key	1 Corinthians	8	5	<span class="unique_phrase">For <span class="unique_chapter">even</span></span> if there are <span class="unique_phrase">so</span>-<span class="unique_phrase"><span class="unique_chapter">called</span> gods</span>, <span class="unique_phrase"><span class="unique_chapter">whether</span></span> in <span class="unique_phrase"><span class="unique_chapter">heaven</span> or <span class="unique_chapter">on earth</span></span> (<span class="unique_phrase">as <span class="unique_chapter">indeed</span> there</span> are <span class="unique_phrase">many</span> "<span class="unique_phrase">gods</span>" <span class="unique_phrase">and many</span> "<span class="unique_phrase"><span class="unique_chapter"><span class="unique_word">lords</span></span></span>"),
not_para	key	1 Corinthians	8	6	yet for <span class="unique_phrase">us there</span> is but <span class="unique_phrase">one God</span>, the <span class="unique_phrase"><span class="unique_chapter">Father</span></span>, <span class="unique_phrase"><span class="unique_chapter">from</span> whom</span> all things came and for whom we <span class="unique_phrase">live</span>; <span class="unique_phrase">and</span> there is but <span class="unique_phrase">one <span class="unique_chapter">Lord</span></span>, <span class="unique_chapter">Jesus</span> <span class="unique_phrase">Christ</span>, <span class="unique_phrase">through</span> whom all things came and through whom we live.
not_para	not_key	1 Corinthians	8	7	But <span class="unique_phrase">not <span class="unique_chapter">everyone <span class="unique_word">possesses</span></span> this knowledge</span>. <span class="unique_phrase"><span class="unique_chapter">Some</span></span> <span class="unique_chapter">people</span> are <span class="unique_phrase"><span class="unique_chapter">still</span> so <span class="unique_chapter"><span class="unique_word">accustomed</span></span> to idols that</span> when they <span class="unique_phrase">eat <span class="unique_chapter"><span class="unique_word">sacrificial</span></span> food they think</span> of <span class="unique_phrase">it as</span> <span class="unique_chapter">having been</span> sacrificed to a god, <span class="unique_phrase">and <span class="unique_chapter">since</span> their conscience</span> is <span class="unique_phrase">weak</span>, <span class="unique_phrase">it is <span class="unique_chapter"><span class="unique_word">defiled</span></span></span>.
not_para	not_key	1 Corinthians	8	8	<span class="unique_phrase">But food does not <span class="unique_chapter">bring</span> us <span class="unique_chapter"><span class="unique_word">near</span></span> to</span> God; we <span class="unique_phrase">are no <span class="unique_chapter"><span class="unique_word">worse</span></span> if</span> we do not eat, and <span class="unique_phrase">no <span class="unique_chapter">better</span> if</span> we do.
not_para	key	1 Corinthians	8	9	Be <span class="unique_phrase"><span class="unique_chapter">careful</span></span>, <span class="unique_phrase"><span class="unique_chapter">however</span></span>, <span class="unique_phrase">that the <span class="unique_chapter"><span class="unique_word">exercise</span></span> of your <span class="unique_chapter">rights</span> does</span> not <span class="unique_phrase"><span class="unique_chapter">become</span> a</span> <span class="unique_chapter">stumbling block</span> to the weak.
not_para	not_key	1 Corinthians	8	10	For if <span class="unique_phrase"><span class="unique_chapter">someone</span> with a weak conscience <span class="unique_chapter"><span class="unique_word">sees</span></span> you</span>, with <span class="unique_phrase">all your knowledge</span>, <span class="unique_phrase">eating in an <span class="unique_chapter"><span class="unique_word">idol's</span> temple</span></span>, <span class="unique_phrase"><span class="unique_chapter"><span class="unique_word">won't</span></span> that</span> <span class="unique_chapter">person</span> <span class="unique_phrase">be <span class="unique_chapter"><span class="unique_word">emboldened</span></span> to eat what is sacrificed</span> to idols?
not_para	not_key	1 Corinthians	8	11	<span class="unique_phrase">So this weak brother</span> or <span class="unique_phrase">sister</span>, <span class="unique_phrase">for whom Christ <span class="unique_chapter">died</span></span>, <span class="unique_phrase">is <span class="unique_chapter">destroyed</span> by</span> your knowledge.
not_para	not_key	1 Corinthians	8	12	When you sin against <span class="unique_phrase">them in</span> this <span class="unique_chapter">way</span> <span class="unique_phrase">and <span class="unique_chapter"><span class="unique_word">wound</span></span> their weak conscience</span>, <span class="unique_phrase">you</span> sin <span class="unique_phrase">against Christ</span>.
